"theta [deg]","phi [deg]","re(retheta) [v]","im(retheta) [v]","re(rephi) [v]","im(rephi) [v]"
"-90.00","67.00","1.082565793505340e-01","1.216793219545260e+00","-1.591542218015230e+00","-2.675446053282490e-01"
"-89.95","67.00","1.254137897463110e-01","1.212258390595280e+00","-1.592749107232050e+00","-2.467250602800390e-01"
"-89.90","67.00","1.425009410859260e-01","1.207493579321040e+00","-1.593686473860490e+00","-2.258961382371340e-01"
"-89.85","67.00","1.595150382933640e-01","1.202499652383850e+00","-1.594354103272300e+00","-2.050612826387980e-01"
"-89.80","67.00","1.764530959888580e-01","1.197277514981380e+00","-1.594751824429870e+00","-1.842239420575730e-01"
"-89.75","67.00","1.933121389848290e-01","1.191828110745580e+00","-1.594879509989730e+00","-1.633875696491960e-01"
"-89.70","67.00","2.100892027807300e-01","1.186152421634240e+00","-1.594737076398960e+00","-1.425556226007960e-01"
"-89.65","67.00","2.267813340568350e-01","1.180251467816120e+00","-1.594324483984740e+00","-1.217315615772270e-01"
"-89.60","67.00","2.433855911668200e-01","1.174126307549600e+00","-1.593641737036730e+00","-1.009188501658070e-01"
"-89.55","67.00","2.598990446290820e-01","1.167778037055030e+00","-1.592688883882550e+00","-8.012095431940520e-02"
"-89.50","67.00","2.763187776167240e-01","1.161207790380550e+00","-1.591466016956110e+00","-5.934134179805470e-02"
"-89.45","67.00","2.926418864460740e-01","1.154416739261650e+00","-1.589973272858790e+00","-3.858348160918260e-02"
"-89.40","67.00","3.088654810636710e-01","1.147406092974310e+00","-1.588210832413620e+00","-1.785084344652070e-02"
"-89.35","67.00","3.249866855316980e-01","1.140177098181820e+00","-1.586178920712180e+00","2.853102872243200e-03"
"-89.30","67.00","3.410026385116500e-01","1.132731038775200e+00","-1.583877807154420e+00","2.352488796887750e-02"
"-89.25","67.00","3.569104937463100e-01","1.125069235707410e+00","-1.581307805481210e+00","4.416104346913750e-02"
"-89.20","67.00","3.727074205397670e-01","1.117193046821190e+00","-1.578469273799750e+00","6.475810256812620e-02"
"-89.15","67.00","3.883906042356020e-01","1.109103866670680e+00","-1.575362614601670e+00","8.531260059665891e-02"
"-89.10","67.00","4.039572466929700e-01","1.100803126336700e+00","-1.571988274773920e+00","1.058210755882440e-01"
"-89.05","67.00","4.194045667605890e-01","1.092292293235940e+00","-1.568346745602380e+00","1.262800688468080e-01"
"-89.00","67.00","4.347298007485600e-01","1.083572870923840e+00","-1.564438562768210e+00","1.466861255149470e-01"
"-88.95","67.00","4.499302028979130e-01","1.074646398891290e+00","-1.560264306336830e+00","1.670357951427190e-01"
"-88.90","67.00","4.650030458477680e-01","1.065514452355280e+00","-1.555824600739660e+00","1.873256322567400e-01"
"-88.85","67.00","4.799456211000980e-01","1.056178642043300e+00","-1.551120114748490e+00","2.075521969296160e-01"
"-88.80","67.00","4.947552394819220e-01","1.046640613971710e+00","-1.546151561442580e+00","2.277120553495230e-01"
