"theta [deg]","phi [deg]","re(retheta) [v]","im(retheta) [v]","re(rephi) [v]","im(rephi) [v]"
"-90.00","15.00","1.496872655683360e+00","2.334117986689560e+00","-1.594642657960470e+00","4.679080402849210e-01"
"-89.95","15.00","1.522037676760500e+00","2.319348056408790e+00","-1.587033967002560e+00","4.886940481864720e-01"
"-89.90","15.00","1.547044326300820e+00","2.304297337456920e+00","-1.579154907106660e+00","5.093825902806990e-01"
"-89.85","15.00","1.571889344310270e+00","2.288967646064490e+00","-1.571006579556720e+00","5.299701790481960e-01"
"-89.80","15.00","1.596569492531840e+00","2.273360837823620e+00","-1.562590130371250e+00","5.504533383295500e-01"
"-89.75","15.00","1.621081554938050e+00","2.257478807421230e+00","-1.553906750196340e+00","5.708286038991930e-01"
"-89.70","15.00","1.645422338219930e+00","2.241323488365930e+00","-1.544957674191360e+00","5.910925240382440e-01"
"-89.65","15.00","1.669588672272690e+00","2.224896852708570e+00","-1.535744181907230e+00","6.112416601064450e-01"
"-89.60","15.00","1.693577410677890e+00","2.208200910756570e+00","-1.526267597157290e+00","6.312725871130010e-01"
"-89.55","15.00","1.717385431181970e+00","2.191237710781920e+00","-1.516529287880840e+00","6.511818942862670e-01"
"-89.50","15.00","1.741009636171240e+00","2.174009338723160e+00","-1.506530665999190e+00","6.709661856421850e-01"
"-89.45","15.00","1.764446953142940e+00","2.156517917881080e+00","-1.496273187264490e+00","6.906220805513190e-01"
"-89.40","15.00","1.787694335172640e+00","2.138765608608420e+00","-1.485758351101100e+00","7.101462143044600e-01"
"-89.35","15.00","1.810748761377690e+00","2.120754607993480e+00","-1.474987700439650e+00","7.295352386766860e-01"
"-89.30","15.00","1.833607237376580e+00","2.102487149537840e+00","-1.463962821543810e+00","7.487858224897420e-01"
"-89.25","15.00","1.856266795744410e+00","2.083965502828000e+00","-1.452685343829650e+00","7.678946521727240e-01"
"-89.20","15.00","1.878724496464030e+00","2.065191973201320e+00","-1.441156939677870e+00","7.868584323208280e-01"
"-89.15","15.00","1.900977427373120e+00","2.046168901405910e+00","-1.429379324238570e+00","8.056738862522990e-01"
"-89.10","15.00","1.923022704606860e+00","2.026898663254960e+00","-1.417354255228880e+00","8.243377565632219e-01"
"-89.05","15.00","1.944857473036270e+00","2.007383669275250e+00","-1.405083532723350e+00","8.428468056802280e-01"
"-89.00","15.00","1.966478906702030e+00","1.987626364349940e+00","-1.392568998937030e+00","8.611978164110040e-01"
"-88.95","15.00","1.987884209243920e+00","1.967629227355910e+00","-1.379812538001490e+00","8.793875924924360e-01"
"-88.90","15.00","2.009070614325440e+00","1.947394770795380e+00","-1.366816075733590e+00","8.974129591363760e-01"
"-88.85","15.00","2.030035386054000e+00","1.926925540422190e+00","-1.353581579397100e+00","9.152707635728760e-01"
"-88.80","15.00","2.050775819396070e+00","1.906224114862570e+00","-1.340111057457250e+00","9.329578755907860e-01"
"-88.75","15.00","2.071289240587830e+00","1.885293105230550e+00","-1.326406559328190e+00","9.504711880757620e-01"
"-88.70","15.00","2.091573007540660e+00","1.864135154738110e+00","-1.312470175113330e+00","9.678076175453570e-01"
"-88.65","15.00","2.111624510241780e+00","1.842752938300030e+00","-1.298304035338740e+00","9.849641046813030e-01"
"-88.60","15.00","2.131441171149860e+00","1.821149162133650e+00","-1.283910310679490e+00","1.001937614858770e+00"
"-88.55","15.00","2.151020445585500e+00","1.799326563353420e+00","-1.269291211679100e+00","1.018725138672600e+00"
"-88.50","15.00","2.170359822116540e+00","1.777287909560510e+00","-1.254448988461930e+00","1.035323692460330e+00"
"-88.45","15.00","2.189456822938160e+00","1.755035998427330e+00","-1.239385930438810e+00","1.051730318822010e+00"
"-88.40","15.00","2.208309004247610e+00","1.732573657277260e+00","-1.224104366005820e+00","1.067942087136590e+00"
"-88.35","15.00","2.226913956613650e+00","1.709903742659460e+00","-1.208606662236080e+00","1.083956094074980e+00"
"-88.30","15.00","2.245269305340500e+00","1.687029139918960e+00","-1.192895224565000e+00","1.099769464109460e+00"
"-88.25","15.00","2.263372710826320e+00","1.663952762762000e+00","-1.176972496468630e+00","1.115379350019590e+00"
"-88.20","15.00","2.281221868916090e+00","1.640677552816820e+00","-1.160840959135340e+00","1.130782933394290e+00"
"-88.15","15.00","2.298814511248930e+00","1.617206479189810e+00","-1.144503131130920e+00","1.145977425130230e+00"
"-88.10","15.00","2.316148405599700e+00","1.593542538017240e+00","-1.127961568056970e+00","1.160960065926240e+00"
"-88.05","15.00","2.333221356214820e+00","1.569688752012610e+00","-1.111218862202850e+00","1.175728126773800e+00"
"-88.00","15.00","2.350031204142360e+00","1.545648170009570e+00","-1.094277642190990e+00","1.190278909443440e+00"
"-87.95","15.00","2.366575827556270e+00","1.521423866500650e+00","-1.077140572615810e+00","1.204609746967000e+00"
"-87.90","15.00","2.382853142074590e+00","1.497018941171840e+00","-1.059810353676190e+00","1.218718004115650e+00"
"-87.85","15.00","2.398861101071860e+00","1.472436518433030e+00","-1.042289720801590e+00","1.232601077873560e+00"
"-87.80","15.00","2.414597695985280e+00","1.447679746944430e+00","-1.024581444271900e+00","1.246256397907180e+00"
"-87.75","15.00","2.430060956615070e+00","1.422751799139040e+00","-1.006688328830850e+00","1.259681427030060e+00"
"-87.70","15.00","2.445248951418400e+00","1.397655870741290e+00","-9.886132132934370e-01","1.272873661663010e+00"
"-87.65","15.00","2.460159787797420e+00","1.372395180281830e+00","-9.703589701470610e-01","1.285830632289650e+00"
"-87.60","15.00","2.474791612380800e+00","1.346972968608770e+00","-9.519285051465830e-01","1.298549903907200e+00"
"-87.55","15.00","2.489142611299200e+00","1.321392498395060e+00","-9.333247569033560e-01","1.311029076472450e+00"
"-87.50","15.00","2.503211010454260e+00","1.295657053642580e+00","-9.145506964682660e-01","1.323265785342810e+00"
"-87.45","15.00","2.516995075781320e+00","1.269769939182590e+00","-8.956093269088420e-01","1.335257701712370e+00"
"-87.40","15.00","2.530493113505600e+00","1.243734480172910e+00","-8.765036828805099e-01","1.347002533042880e+00"
"-87.35","15.00","2.543703470392060e+00","1.217554021591820e+00","-8.572368301920550e-01","1.358498023489590e+00"
"-87.30","15.00","2.556624533988580e+00","1.191231927728660e+00","-8.378118653653190e-01","1.369741954321880e+00"
"-87.25","15.00","2.569254732862740e+00","1.164771581671440e+00","-8.182319151892280e-01","1.380732144338500e+00"
"-87.20","15.00","2.581592536831910e+00","1.138176384791310e+00","-7.985001362682240e-01","1.391466450277580e+00"
"-87.15","15.00","2.593636457186730e+00","1.111449756224190e+00","-7.786197145651470e-01","1.401942767220980e+00"
"-87.10","15.00","2.605385046907910e+00","1.084595132349460e+00","-7.585938649386090e-01","1.412159028993290e+00"
"-87.05","15.00","2.616836900876310e+00","1.057615966265940e+00","-7.384258306750210e-01","1.422113208555090e+00"
