"theta [deg]","phi [deg]","re(retheta) [v]","im(retheta) [v]","re(rephi) [v]","im(rephi) [v]"
"-90.00","60.00","1.966382830135830e-01","1.425466820143300e+00","-1.617449380998360e+00","-1.429945336917340e-01"
"-89.95","60.00","2.155124124207680e-01","1.420780769525300e+00","-1.617648285946430e+00","-1.218420138384450e-01"
"-89.90","60.00","2.343200531607610e-01","1.415850955701490e+00","-1.617573704706900e+00","-1.006884361486460e-01"
"-89.85","60.00","2.530581000230860e-01","1.410678174765780e+00","-1.617225491001550e+00","-7.953728879358619e-02"
"-89.80","60.00","2.717234565130600e-01","1.405263262246660e+00","-1.616603542629030e+00","-5.839206454329950e-02"
"-89.75","60.00","2.903130353553670e-01","1.399607093017960e+00","-1.615707801564690e+00","-3.725626021145220e-02"
"-89.70","60.00","3.088237589967090e-01","1.393710581202980e+00","-1.614538254053510e+00","-1.613337609842020e-02"
"-89.65","60.00","3.272525601075660e-01","1.387574680072210e+00","-1.613094930695880e+00","4.973084567421300e-03"
"-89.60","60.00","3.455963820829170e-01","1.381200381934540e+00","-1.611377906526360e+00","2.605961619004330e-02"
"-89.55","60.00","3.638521795418700e-01","1.374588718021950e+00","-1.609387301085370e+00","4.712271136771450e-02"
"-89.50","60.00","3.820169188261080e-01","1.367740758367750e+00","-1.607123278483720e+00","6.815886145643320e-02"
"-89.45","60.00","4.000875784970440e-01","1.360657611678430e+00","-1.604586047459930e+00","8.916455713471361e-02"
"-89.40","60.00","4.180611498316110e-01","1.353340425198920e+00","-1.601775861430500e+00","1.101362889696960e-01"
"-89.35","60.00","4.359346373166460e-01","1.345790384571560e+00","-1.598693018532850e+00","1.310705479844820e-01"
"-89.30","60.00","4.537050591416810e-01","1.338008713688580e+00","-1.595337861661080e+00","1.519638262265340e-01"
"-89.25","60.00","4.713694476902080e-01","1.329996674538160e+00","-1.591710778494540e+00","1.728126173371720e-01"
