"theta [deg]","phi [deg]","re(retheta) [v]","im(retheta) [v]","re(rephi) [v]","im(rephi) [v]"
"-90.00","62.00","1.691500118717800e-01","1.367644253314590e+00","-1.609278296770300e+00","-1.808557044450620e-01"
"-89.95","62.00","1.875507064026510e-01","1.363041645708920e+00","-1.609796839402420e+00","-1.598069687739720e-01"
"-89.90","62.00","2.058844552433610e-01","1.358199059992160e+00","-1.610043139430490e+00","-1.387543831358260e-01"
"-89.85","62.00","2.241481834100280e-01","1.353117305066680e+00","-1.610017025670080e+00","-1.177014213325210e-01"
"-89.80","62.00","2.423388248199140e-01","1.347797229021200e+00","-1.609718370850540e+00","-9.665156198734290e-02"
"-89.75","62.00","2.604533227928490e-01","1.342239719039070e+00","-1.609147091716850e+00","-7.560828799165220e-02"
"-89.70","62.00","2.784886305516850e-01","1.336445701300070e+00","-1.608303149124440e+00","-5.457508594977700e-02"
"-89.65","62.00","2.964417117218400e-01","1.330416140875770e+00","-1.607186548126970e+00","-3.355544562210120e-02"
"-89.60","62.00","3.143095408297570e-01","1.324152041618340e+00","-1.605797338057110e+00","-1.255285936651270e-02"
"-89.55","62.00","3.320891038002580e-01","1.317654446043000e+00","-1.604135612600170e+00","8.429178421782001e-03"
"-89.50","62.00","3.497773984526720e-01","1.310924435203960e+00","-1.602201509860740e+00","2.938717187193360e-02"
"-89.45","62.00","3.673714349956440e-01","1.303963128563910e+00","-1.599995212422010e+00","5.031762420050570e-02"
"-89.40","62.00","3.848682365205480e-01","1.296771683857120e+00","-1.597516947398130e+00","7.121703827585030e-02"
"-89.35","62.00","4.022648394934710e-01","1.289351296946160e+00","-1.594766986479270e+00","9.208191718375081e-02"
"-89.30","62.00","4.195582942455670e-01","1.281703201672150e+00","-1.591745645969470e+00","1.129087647941310e-01"
"-89.25","62.00","4.367456654618480e-01","1.273828669698670e+00","-1.588453286817310e+00","1.336940863288760e-01"
"-89.20","62.00","4.538240326681580e-01","1.265729010349340e+00","-1.584890314639310e+00","1.544343889305020e-01"
"-89.15","62.00","4.707904907164260e-01","1.257405570439000e+00","-1.581057179736030e+00","1.751261822318060e-01"
"-89.10","62.00","4.876421502679620e-01","1.248859734098650e+00","-1.576954377100960e+00","1.957659789261680e-01"
"-89.05","62.00","5.043761382747800e-01","1.240092922593970e+00","-1.572582446422010e+00","2.163502953385470e-01"
"-89.00","62.00","5.209895984588830e-01","1.231106594137700e+00","-1.567941972075730e+00","2.368756519970770e-01"
"-88.95","62.00","5.374796917893910e-01","1.221902243695660e+00","-1.563033583114210e+00","2.573385742051100e-01"
"-88.90","62.00","5.538435969574300e-01","1.212481402786610e+00","-1.557857953244600e+00","2.777355926136580e-01"
"-88.85","62.00","5.700785108487200e-01","1.202845639275830e+00","-1.552415800801250e+00","2.980632437941080e-01"
