"theta [deg]","phi [deg]","re(retheta) [v]","im(retheta) [v]","re(rephi) [v]","im(rephi) [v]"
"-90.00","26.00","1.083963343949920e+00","2.196910612507690e+00","-1.697985252052520e+00","4.204377469872810e-01"
"-89.95","26.00","1.108634907073420e+00","2.185391527246280e+00","-1.691656131334840e+00","4.425296720549860e-01"
"-89.90","26.00","1.133178783091110e+00","2.173587798185870e+00","-1.685041150498320e+00","4.645457515135810e-01"
"-89.85","26.00","1.157591591272730e+00","2.161500888206020e+00","-1.678141086801990e+00","4.864823224054730e-01"
"-89.80","26.00","1.181869967984580e+00","2.149132301507440e+00","-1.670956764148060e+00","5.083357284874220e-01"
"-89.75","26.00","1.206010567208580e+00","2.136483583410040e+00","-1.663489053040480e+00","5.301023208242091e-01"
"-89.70","26.00","1.230010061058680e+00","2.123556320144190e+00","-1.655738870535950e+00","5.517784583822050e-01"
"-89.65","26.00","1.253865140294990e+00","2.110352138635450e+00","-1.647707180187320e+00","5.733605086230080e-01"
"-89.60","26.00","1.277572514835160e+00","2.096872706282560e+00","-1.639394991979310e+00","5.948448480968420e-01"
"-89.55","26.00","1.301128914263200e+00","2.083119730728920e+00","-1.630803362256760e+00","6.162278630357499e-01"
"-89.50","26.00","1.324531088335580e+00","2.069094959627440e+00","-1.621933393645070e+00","6.375059499464369e-01"
"-89.45","26.00","1.347775807484370e+00","2.054800180398910e+00","-1.612786234963200e+00","6.586755162026400e-01"
"-89.40","26.00","1.370859863317510e+00","2.040237219983830e+00","-1.603363081128920e+00","6.797329806369410e-01"
"-89.35","26.00","1.393780069116150e+00","2.025407944587860e+00","-1.593665173056500e+00","7.006747741319900e-01"
"-89.30","26.00","1.416533260328730e+00","2.010314259420730e+00","-1.583693797546790e+00","7.214973402109000e-01"
"-89.25","26.00","1.439116295062050e+00","1.994958108428870e+00","-1.573450287169590e+00","7.421971356268759e-01"
"-89.20","26.00","1.461526054568910e+00","1.979341474021660e+00","-1.562936020138520e+00","7.627706309518060e-01"
"-89.15","26.00","1.483759443732560e+00","1.963466376791330e+00","-1.552152420178220e+00","7.832143111639220e-01"
"-89.10","26.00","1.505813391547600e+00","1.947334875226650e+00","-1.541100956383900e+00","8.035246762342150e-01"
"-89.05","26.00","1.527684851597370e+00","1.930949065420430e+00","-1.529783143073440e+00","8.236982417116440e-01"
"-89.00","26.00","1.549370802527830e+00","1.914311080770760e+00","-1.518200539631710e+00","8.437315393070099e-01"
"-88.95","26.00","1.570868248517650e+00","1.897423091676140e+00","-1.506354750347490e+00","8.636211174753891e-01"
"-88.90","26.00","1.592174219744630e+00","1.880287305224580e+00","-1.494247424242710e+00","8.833635419969910e-01"
"-88.85","26.00","1.613285772848180e+00","1.862905964876600e+00","-1.481880254894170e+00","9.029553965564230e-01"
"-88.80","26.00","1.634199991387950e+00","1.845281350142300e+00","-1.469254980247750e+00","9.223932833201440e-01"
"-88.75","26.00","1.654913986298460e+00","1.827415776252380e+00","-1.456373382425070e+00","9.416738235121780e-01"
"-88.70","26.00","1.675424896339590e+00","1.809311593823410e+00","-1.443237287522640e+00","9.607936579877970e-01"
"-88.65","26.00","1.695729888542950e+00","1.790971188517140e+00","-1.429848565403560e+00","9.797494478052100e-01"
"-88.60","26.00","1.715826158654000e+00","1.772396980694130e+00","-1.416209129481690e+00","9.985378747951030e-01"
"-88.55","26.00","1.735710931569860e+00","1.753591425061530e+00","-1.402320936498470e+00","1.017155642127950e+00"
"-88.50","26.00","1.755381461772720e+00","1.734557010315280e+00","-1.388185986292190e+00","1.035599474879010e+00"
"-88.45","26.00","1.774835033758810e+00","1.715296258776650e+00","-1.373806321560000e+00","1.053866120590840e+00"
"-88.40","26.00","1.794068962462770e+00","1.695811726023190e+00","-1.359184027612410e+00","1.071952349833310e+00"
"-88.35","26.00","1.813080593677460e+00","1.676106000514220e+00","-1.344321232120570e+00","1.089854956761030e+00"
"-88.30","26.00","1.831867304469080e+00","1.656181703210830e+00","-1.329220104856130e+00","1.107570759667970e+00"
"-88.25","26.00","1.850426503587450e+00","1.636041487190510e+00","-1.313882857423830e+00","1.125096601539330e+00"
"-88.20","26.00","1.868755631871560e+00","1.615688037256460e+00","-1.298311742986880e+00","1.142429350600450e+00"
"-88.15","26.00","1.886852162650180e+00","1.595124069541580e+00","-1.282509055985060e+00","1.159565900862720e+00"
"-88.10","26.00","1.904713602137440e+00","1.574352331107330e+00","-1.266477131845590e+00","1.176503172666410e+00"
"-88.05","26.00","1.922337489823420e+00","1.553375599537420e+00","-1.250218346686980e+00","1.193238113220180e+00"
"-88.00","26.00","1.939721398859630e+00","1.532196682526390e+00","-1.233735117015560e+00","1.209767697137490e+00"
"-87.95","26.00","1.956862936439280e+00","1.510818417463200e+00","-1.217029899415030e+00","1.226088926969380e+00"
"-87.90","26.00","1.973759744172330e+00","1.489243671009920e+00","-1.200105190228970e+00","1.242198833733940e+00"
"-87.85","26.00","1.990409498455190e+00","1.467475338675440e+00","-1.182963525236290e+00","1.258094477442130e+00"
"-87.80","26.00","2.006809910835070e+00","1.445516344384540e+00","-1.165607479319710e+00","1.273772947619830e+00"
"-87.75","26.00","2.022958728368870e+00","1.423369640042000e+00","-1.148039666127320e+00","1.289231363826320e+00"
"-87.70","26.00","2.038853733976600e+00","1.401038205092230e+00","-1.130262737727280e+00","1.304466876168700e+00"
"-87.65","26.00","2.054492746789160e+00","1.378525046074180e+00","-1.112279384255580e+00","1.319476665812460e+00"
"-87.60","26.00","2.069873622490570e+00","1.355833196171820e+00","-1.094092333557120e+00","1.334257945487960e+00"
"-87.55","26.00","2.084994253654410e+00","1.332965714760110e+00","-1.075704350819990e+00","1.348807959992760e+00"
"-87.50","26.00","2.099852570074650e+00","1.309925686946530e+00","-1.057118238203000e+00","1.363123986689800e+00"
"-87.45","26.00","2.114446539090510e+00","1.286716223108450e+00","-1.038336834456610e+00","1.377203336001110e+00"
"-87.40","26.00","2.128774165905580e+00","1.263340458426160e+00","-1.019363014537240e+00","1.391043351897260e+00"
"-87.35","26.00","2.142833493900940e+00","1.239801552411750e+00","-1.000199689215060e+00","1.404641412382210e+00"
"-87.30","26.00","2.156622604942350e+00","1.216102688433980e+00","-9.808498046751830e-01","1.417994929973610e+00"
