"theta [deg]","phi [deg]","re(retheta) [v]","im(retheta) [v]","re(rephi) [v]","im(rephi) [v]"
"-90.00","35.00","7.697950437093470e-01","2.035737739392800e+00","-1.713319816885450e+00","3.208669727926300e-01"
"-89.95","35.00","7.934348450191350e-01","2.026865433426390e+00","-1.708568317037880e+00","3.431756361251780e-01"
"-89.90","35.00","8.169730457482141e-01","2.017713425386420e+00","-1.703528764893970e+00","3.654306156994380e-01"
"-89.85","35.00","8.404062700003850e-01","2.008282876262460e+00","-1.698201638791640e+00","3.876282339111060e-01"
"-89.80","35.00","8.637311550926220e-01","1.998574988647330e+00","-1.692587463682820e+00","4.097648158854110e-01"
"-89.75","35.00","8.869443520788930e-01","1.988591006587700e+00","-1.686686811145220e+00","4.318366900671530e-01"
"-89.70","35.00","9.100425262721670e-01","1.978332215428050e+00","-1.680500299386590e+00","4.538401888114780e-01"
"-89.65","35.00","9.330223577647470e-01","1.967799941647800e+00","-1.674028593241470e+00","4.757716489752980e-01"
"-89.60","35.00","9.558805419467150e-01","1.956995552691910e+00","-1.667272404160350e+00","4.976274125093160e-01"
"-89.55","35.00","9.786137900224730e-01","1.945920456794620e+00","-1.660232490191380e+00","5.194038270504761e-01"
"-89.50","35.00","1.001218829525250e+00","1.934576102796650e+00","-1.652909655954390e+00","5.410972465148450e-01"
"-89.45","35.00","1.023692404829510e+00","1.922963979955710e+00","-1.645304752607410e+00","5.627040316907120e-01"
"-89.40","35.00","1.046031277661100e+00","1.911085617750450e+00","-1.637418677805630e+00","5.842205508318590e-01"
"-89.35","35.00","1.068232227605220e+00","1.898942585677780e+00","-1.629252375652660e+00","6.056431802509730e-01"
"-89.30","35.00","1.090292052611910e+00","1.886536493043630e+00","-1.620806836644240e+00","6.269683049129610e-01"
"-89.25","35.00","1.112207569499190e+00","1.873868988747240e+00","-1.612083097604370e+00","6.481923190282149e-01"
"-89.20","35.00","1.133975614453530e+00","1.860941761058900e+00","-1.603082241613770e+00","6.693116266455700e-01"
"-89.15","35.00","1.155593043527800e+00","1.847756537391210e+00","-1.593805397930680e+00","6.903226422450670e-01"
"-89.10","35.00","1.177056733136470e+00","1.834315084063920e+00","-1.584253741904120e+00","7.112217913301840e-01"
"-89.05","35.00","1.198363580547940e+00","1.820619206062390e+00","-1.574428494879460e+00","7.320055110196120e-01"
"-89.00","35.00","1.219510504374080e+00","1.806670746789640e+00","-1.564330924096370e+00","7.526702506384040e-01"
"-88.95","35.00","1.240494445056790e+00","1.792471587812050e+00","-1.553962342579100e+00","7.732124723084151e-01"
"-88.90","35.00","1.261312365351400e+00","1.778023648598800e+00","-1.543324109019230e+00","7.936286515379249e-01"
"-88.85","35.00","1.281961250807110e+00","1.763328886255020e+00","-1.532417627650660e+00","8.139152778103360e-01"
"-88.80","35.00","1.302438110243970e+00","1.748389295248730e+00","-1.521244348117110e+00","8.340688551718560e-01"
"-88.75","35.00","1.322739976226830e+00","1.733206907131560e+00","-1.509805765331840e+00","8.540859028181130e-01"
"-88.70","35.00","1.342863905535690e+00","1.717783790253340e+00","-1.498103419329960e+00","8.739629556795050e-01"
"-88.65","35.00","1.362806979632700e+00","1.702122049470570e+00","-1.486138895112950e+00","8.936965650052640e-01"
"-88.60","35.00","1.382566305125520e+00","1.686223825848900e+00","-1.473913822485700e+00","9.132832989460830e-01"
"-88.55","35.00","1.402139014227150e+00","1.670091296359490e+00","-1.461429875885930e+00","9.327197431352680e-01"
