"theta [deg]","phi [deg]","re(retheta) [v]","im(retheta) [v]","re(rephi) [v]","im(rephi) [v]"
"-90.00","43.00","5.348500883377770e-01","1.863630159867620e+00","-1.693675186381420e+00","1.919101324270190e-01"
"-89.95","43.00","5.572190849914180e-01","1.856716597865690e+00","-1.690547856404890e+00","2.139967132772950e-01"
"-89.90","43.00","5.795054000906300e-01","1.849532083654750e+00","-1.687135492738590e+00","2.360497756105790e-01"
"-89.85","43.00","6.017057152348450e-01","1.842077563478920e+00","-1.683438322802280e+00","2.580656868265990e-01"
"-89.80","43.00","6.238167225162090e-01","1.834354024791430e+00","-1.679456619935100e+00","2.800408139011290e-01"
"-89.75","43.00","6.458351250398520e-01","1.826362496141600e+00","-1.675190703447570e+00","3.019715239652190e-01"
"-89.70","43.00","6.677576374428840e-01","1.818104047055190e+00","-1.670640938666120e+00","3.238541848856430e-01"
"-89.65","43.00","6.895809864122090e-01","1.809579787908080e+00","-1.665807736970360e+00","3.456851658465560e-01"
"-89.60","43.00","7.113019112009250e-01","1.800790869793280e+00","-1.660691555822930e+00","3.674608379322280e-01"
"-89.55","43.00","7.329171641433539e-01","1.791738484381260e+00","-1.655292898791970e+00","3.891775747107850e-01"
"-89.50","43.00","7.544235111685220e-01","1.782423863773650e+00","-1.649612315566120e+00","4.108317528188750e-01"
"-89.45","43.00","7.758177323120260e-01","1.772848280350360e+00","-1.643650401962130e+00","4.324197525470910e-01"
"-89.40","43.00","7.970966222261870e-01","1.763013046610080e+00","-1.637407799924990e+00","4.539379584261110e-01"
"-89.35","43.00","8.182569906884870e-01","1.752919515004130e+00","-1.630885197520550e+00","4.753827598135050e-01"
"-89.30","43.00","8.392956631080420e-01","1.742569077763840e+00","-1.624083328920710e+00","4.967505514809830e-01"
"-89.25","43.00","8.602094810302200e-01","1.731963166721350e+00","-1.617002974381010e+00","5.180377342021421e-01"
"-89.20","43.00","8.809953026391010e-01","1.721103253123860e+00","-1.609644960210810e+00","5.392407153404390e-01"
"-89.15","43.00","9.016500032579360e-01","1.709990847441400e+00","-1.602010158735850e+00","5.603559094375180e-01"
"-89.10","43.00","9.221704758473001e-01","1.698627499168150e+00","-1.594099488253260e+00","5.813797388015470e-01"
"-89.05","43.00","9.425536315009539e-01","1.687014796617260e+00","-1.585913912979090e+00","6.023086340956491e-01"
