"theta [deg]","phi [deg]","re(retheta) [v]","im(retheta) [v]","re(rephi) [v]","im(rephi) [v]"
"-90.00","79.00","-1.264288674206770e-02","8.143145312734290e-01","-1.565553350275600e+00","-4.029583668910060e-01"
"-89.95","79.00","1.136035021313800e-03","8.093469977185410e-01","-1.567637497837060e+00","-3.824999259361370e-01"
"-89.90","79.00","1.482864127226810e-02","8.041771660260110e-01","-1.569456387149030e+00","-3.620274933077390e-01"
"-89.85","79.00","2.843216220896670e-02","7.988061575998240e-01","-1.571009800577480e+00","-3.415444692232250e-01"
"-89.80","79.00","4.194384112973090e-02","7.932351305315770e-01","-1.572297563726660e+00","-3.210542585459280e-01"
"-89.75","79.00","5.536093491360630e-02","7.874652794543400e-01","-1.573319545530910e+00","-3.005602702364510e-01"
"-89.70","79.00","6.868071449929709e-02","7.814978353902000e-01","-1.574075658339330e+00","-2.800659168024820e-01"
"-89.65","79.00","8.190046536243981e-02","7.753340655915180e-01","-1.574565857993530e+00","-2.595746137470040e-01"
"-89.60","79.00","9.501748799109840e-02","7.689752733759060e-01","-1.574790143898300e+00","-2.390897790150740e-01"
"-89.55","79.00","1.080290983594270e-01","7.624227979549590e-01","-1.574748559085230e+00","-2.186148324392130e-01"
"-89.50","79.00","1.209326283994010e-01","7.556780142567210e-01","-1.574441190269240e+00","-1.981531951835060e-01"
"-89.45","79.00","1.337254264705180e-01","7.487423327419700e-01","-1.573868167897990e+00","-1.777082891865430e-01"
"-89.40","79.00","1.464048578274150e-01","7.416171992142990e-01","-1.573029666194160e+00","-1.572835366032800e-01"
"-89.35","79.00","1.589683050853030e-01","7.343040946240300e-01","-1.571925903190600e+00","-1.368823592458240e-01"
"-89.30","79.00","1.714131686831340e-01","7.268045348659790e-01","-1.570557140758250e+00","-1.165081780234070e-01"
"-89.25","79.00","1.837368673444430e-01","7.191200705711160e-01","-1.568923684626920e+00","-9.616441238143730e-02"
"-89.20","79.00","1.959368385357280e-01","7.112522868921410e-01","-1.567025884398870e+00","-7.585447973994799e-02"
"-89.15","79.00","2.080105389223710e-01","7.032028032829830e-01","-1.564864133555100e+00","-5.558179493128020e-02"
"-89.10","79.00","2.199554448219350e-01","6.949732732722720e-01","-1.562438869454490e+00","-3.534976963732970e-02"
"-89.05","79.00","2.317690526547990e-01","6.865653842308390e-01","-1.559750573325620e+00","-1.516181182633510e-02"
"-89.00","79.00","2.434488793920570e-01","6.779808571332040e-01","-1.556799770251370e+00","4.978674810728700e-03"
"-88.95","79.00","2.549924630005810e-01","6.692214463131640e-01","-1.553587029146220e+00","2.506829142396700e-02"
"-88.90","79.00","2.663973628851770e-01","6.602889392134680e-01","-1.550112962726290e+00","4.510364456856630e-02"
"-88.85","79.00","2.776611603277560e-01","6.511851561296130e-01","-1.546378227472070e+00","6.508134676884270e-02"
"-88.80","79.00","2.887814589234180e-01","6.419119499478440e-01","-1.542383523583900e+00","8.499801708223340e-02"
"-88.75","79.00","2.997558850134350e-01","6.324712058773230e-01","-1.538129594930060e+00","1.048502816632560e-01"
"-88.70","79.00","3.105820881149850e-01","6.228648411765640e-01","-1.533617228987640e+00","1.246347743271440e-01"
"-88.65","79.00","3.212577413475800e-01","6.130948048741530e-01","-1.528847256776090e+00","1.443481371132090e-01"
"-88.60","79.00","3.317805418561340e-01","6.031630774837839e-01","-1.523820552783350e+00","1.639870208477920e-01"
"-88.55","79.00","3.421482112305790e-01","5.930716707136841e-01","-1.518538034884880e+00","1.835480857066940e-01"
"-88.50","79.00","3.523584959219440e-01","5.828226271704060e-01","-1.513000664255130e+00","2.030280017770200e-01"
"-88.45","79.00","3.624091676548480e-01","5.724180200571090e-01","-1.507209445271930e+00","2.224234496183100e-01"
"-88.40","79.00","3.722980238362900e-01","5.618599528663339e-01","-1.501165425413380e+00","2.417311208228530e-01"
"-88.35","79.00","3.820228879607110e-01","5.511505590672970e-01","-1.494869695147620e+00","2.609477185751630e-01"
"-88.30","79.00","3.915816100112160e-01","5.402920017878040e-01","-1.488323387815130e+00","2.800699582104020e-01"
"-88.25","79.00","4.009720668569200e-01","5.292864734907720e-01","-1.481527679503900e+00","2.990945677717840e-01"
"-88.20","79.00","4.101921626462820e-01","5.181361956454530e-01","-1.474483788917210e+00","3.180182885667240e-01"
"-88.15","79.00","4.192398291964550e-01","5.068434183933900e-01","-1.467192977234170e+00","3.368378757217920e-01"
"-88.10","79.00","4.281130263784710e-01","4.954104202091550e-01","-1.459656547963060e+00","3.555500987362460e-01"
"-88.05","79.00","4.368097424982560e-01","4.838395075559400e-01","-1.451875846787340e+00","3.741517420340610e-01"
"-88.00","79.00","4.453279946734280e-01","4.721330145359910e-01","-1.443852261404480e+00","3.926396055144980e-01"
"-87.95","79.00","4.536658292057210e-01","4.602933025360430e-01","-1.435587221357540e+00","4.110105051009270e-01"
"-87.90","79.00","4.618213219490480e-01","4.483227598677150e-01","-1.427082197859580e+00","4.292612732879250e-01"
"-87.85","79.00","4.697925786731060e-01","4.362238014029590e-01","-1.418338703610870e+00","4.473887596865220e-01"
"-87.80","79.00","4.775777354224280e-01","4.239988682046490e-01","-1.409358292608960e+00","4.653898315674810e-01"
"-87.75","79.00","4.851749588708920e-01","4.116504271522850e-01","-1.400142559951550e+00","4.832613744025890e-01"
"-87.70","79.00","4.925824466715260e-01","3.991809705629640e-01","-1.390693141632280e+00","5.010002924037670e-01"
"-87.65","79.00","4.997984278016170e-01","3.865930158075990e-01","-1.381011714329410e+00","5.186035090599610e-01"
"-87.60","79.00","5.068211629030240e-01","3.738891049225230e-01","-1.371099995187440e+00","5.360679676717059e-01"
"-87.55","79.00","5.136489446176470e-01","3.610718042164500e-01","-1.360959741591640e+00","5.533906318832810e-01"
"-87.50","79.00","5.202800979179830e-01","3.481437038729320e-01","-1.350592750935580e+00","5.705684862123630e-01"
"-87.45","79.00","5.267129804327080e-01","3.351074175483250e-01","-1.340000860381660e+00","5.875985365770380e-01"
"-87.40","79.00","5.329459827672220e-01","3.219655819653560e-01","-1.329185946614640e+00","6.044778108201520e-01"
"-87.35","79.00","5.389775288191030e-01","3.087208565023450e-01","-1.318149925588320e+00","6.212033592308370e-01"
"-87.30","79.00","5.448060760884090e-01","2.953759227781450e-01","-1.306894752265210e+00","6.377722550631780e-01"
"-87.25","79.00","5.504301159827650e-01","2.819334842328530e-01","-1.295422420349330e+00","6.541815950518950e-01"
"-87.20","79.00","5.558481741171830e-01","2.683962657043850e-01","-1.283734962012290e+00","6.704284999249600e-01"
"-87.15","79.00","5.610588106085550e-01","2.547670130009900e-01","-1.271834447612430e+00","6.865101149130231e-01"
"-87.10","79.00","5.660606203647640e-01","2.410484924697110e-01","-1.259722985407230e+00","7.024236102556470e-01"
"-87.05","79.00","5.708522333683560e-01","2.272434905609340e-01","-1.247402721259040e+00","7.181661817041360e-01"
"-87.00","79.00","5.754323149547330e-01","2.133548133890360e-01","-1.234875838334020e+00","7.337350510209930e-01"
"-86.95","79.00","5.797995660847830e-01","1.993852862892750e-01","-1.222144556794560e+00","7.491274664757780e-01"
"-86.90","79.00","5.839527236119360e-01","1.853377533708840e-01","-1.209211133484930e+00","7.643407033374500e-01"
"-86.85","79.00","5.878905605435600e-01","1.712150770665550e-01","-1.196077861610510e+00","7.793720643629340e-01"
"-86.80","79.00","5.916118862966590e-01","1.570201376783250e-01","-1.182747070410370e+00","7.942188802819250e-01"
"-86.75","79.00","5.951155469478320e-01","1.427558329199220e-01","-1.169221124823500e+00","8.088785102778140e-01"
"-86.70","79.00","5.984004254774390e-01","1.284250774557110e-01","-1.155502425148460e+00","8.233483424646690e-01"
"-86.65","79.00","6.014654420079120e-01","1.140308024362260e-01","-1.141593406696760e+00","8.376257943601290e-01"
"-86.60","79.00","6.043095540361900e-01","9.957595503045689e-02","-1.127496539439850e+00","8.517083133542040e-01"
"-86.55","79.00","6.069317566602230e-01","8.506349795490541e-02","-1.113214327649830e+00","8.655933771737880e-01"
"-86.50","79.00","6.093310827994810e-01","7.049640899948451e-02","-1.098749309533930e+00","8.792784943429640e-01"
"-86.45","79.00","6.115066034094599e-01","5.587768055037500e-02","-1.084104056862770e+00","8.927612046388280e-01"
"-86.40","79.00","6.134574276901200e-01","4.121031910989760e-02","-1.069281174592550e+00","9.060390795428770e-01"
"-86.35","79.00","6.151827032882080e-01","2.649734481348610e-02","-1.054283300481100e+00","9.191097226878320e-01"
"-86.30","79.00","6.166816164934460e-01","1.174179094382700e-02","-1.039113104697970e+00","9.319707702998290e-01"
"-86.25","79.00","6.179533924285340e-01","-3.053296557766000e-03","-1.023773289428460e+00","9.446198916358820e-01"
"-86.20","79.00","6.189972952329280e-01","-1.788485958260770e-02","-1.008266588471830e+00","9.570547894165460e-01"
"-86.15","79.00","6.198126282403570e-01","-3.274982834850210e-02","-9.925957668336670e-01","9.692732002536770e-01"
"-86.10","79.00","6.203987341500480e-01","-4.764512189610690e-02","-9.767636203123380e-01","9.812728950732710e-01"
"-86.05","79.00","6.207549951916210e-01","-6.256764858771420e-02","-9.607729750798820e-01","9.930516795332150e-01"
"-86.00","79.00","6.208808332836090e-01","-7.751430660839090e-02","-9.446266872571040e-01","1.004607394435960e+00"
"-85.95","79.00","6.207757101855980e-01","-9.248198446934920e-02","-9.283276424831340e-01","1.015937916135970e+00"
"-85.90","79.00","6.204391276439239e-01","-1.074675615135120e-01","-9.118787554794220e-01","1.027041156941890e+00"
"-85.85","79.00","6.198706275309200e-01","-1.224679084231660e-01","-8.952829696082550e-01","1.037915065513420e+00"
"-85.80","79.00","6.190697919776610e-01","-1.374798877296020e-01","-8.785432564259110e-01","1.048557627252680e+00"
"-85.75","79.00","6.180362435002110e-01","-1.525003543247260e-01","-8.616626152303910e-01","1.058966864690160e+00"
"-85.70","79.00","6.167696451193000e-01","-1.675261559744730e-01","-8.446440726039430e-01","1.069140837865050e+00"
"-85.65","79.00","6.152697004734650e-01","-1.825541338339530e-01","-8.274906819503720e-01","1.079077644699940e+00"
"-85.60","79.00","6.135361539255501e-01","-1.975811229643390e-01","-8.102055230271900e-01","1.088775421369820e+00"
"-85.55","79.00","6.115687906626330e-01","-2.126039528512410e-01","-7.927917014727640e-01","1.098232342665240e+00"
"-85.50","79.00","6.093674367892740e-01","-2.276194479246720e-01","-7.752523483283820e-01","1.107446622349700e+00"
"-85.45","79.00","6.069319594141200e-01","-2.426244280803410e-01","-7.575906195554990e-01","1.116416513511090e+00"
"-85.40","79.00","6.042622667298200e-01","-2.576157092023310e-01","-7.398096955480820e-01","1.125140308907040e+00"
"-85.35","79.00","6.013583080862290e-01","-2.725901036869770e-01","-7.219127806402030e-01","1.133616341304400e+00"
"-85.30","79.00","5.982200740569090e-01","-2.875444209678890e-01","-7.039031026089800e-01","1.141842983812400e+00"
"-85.25","79.00","5.948475964988670e-01","-3.024754680420610e-01","-6.857839121728210e-01","1.149818650209770e+00"
"-85.20","79.00","5.912409486055580e-01","-3.173800499969480e-01","-6.675584824852060e-01","1.157541795265540e+00"
"-85.15","79.00","5.874002449531120e-01","-3.322549705383960e-01","-6.492301086240120e-01","1.165010915053530e+00"
"-85.10","79.00","5.833256415397700e-01","-3.470970325194150e-01","-6.308021070763929e-01","1.172224547260470e+00"
"-85.05","79.00","5.790173358185470e-01","-3.619030384696000e-01","-6.122778152194670e-01","1.179181271487680e+00"
"-85.00","79.00","5.744755667230670e-01","-3.766697911252510e-01","-5.936605907966710e-01","1.185879709546250e+00"
"-84.95","79.00","5.697006146865909e-01","-3.913940939599490e-01","-5.749538113900921e-01","1.192318525745700e+00"
"-84.90","79.00","5.646928016542250e-01","-4.060727517156030e-01","-5.561608738886840e-01","1.198496427175950e+00"
"-84.85","79.00","5.594524910882870e-01","-4.207025709338570e-01","-5.372851939525281e-01","1.204412163982680e+00"
