"theta [deg]","phi [deg]","re(retheta) [v]","im(retheta) [v]","re(rephi) [v]","im(rephi) [v]"
"-90.00","9.00","1.707935757990420e+00","2.375289454040240e+00","-1.488321207226880e+00","4.602687613212430e-01"
"-89.95","9.00","1.732931517175220e+00","2.359073335913020e+00","-1.480412426968140e+00","4.797263599012260e-01"
"-89.90","9.00","1.757756824681250e+00","2.342584254664940e+00","-1.472249462410210e+00","4.990791668771220e-01"
"-89.85","9.00","1.782408560815340e+00","2.325824160855710e+00","-1.463833543359450e+00","5.183238883162870e-01"
"-89.80","9.00","1.806883629452180e+00","2.308795042368810e+00","-1.455165942067010e+00","5.374572436754690e-01"
"-89.75","9.00","1.831178958499630e+00","2.291498924117570e+00","-1.446247973091320e+00","5.564759663477250e-01"
"-89.70","9.00","1.855291500360150e+00","2.273937867745400e+00","-1.437080993153410e+00","5.753768042079120e-01"
"-89.65","9.00","1.879218232388470e+00","2.256113971320010e+00","-1.427666400985280e+00","5.941565201568140e-01"
"-89.60","9.00","1.902956157345320e+00","2.238029369021650e+00","-1.418005637171080e+00","6.128118926637079e-01"
"-89.55","9.00","1.926502303847230e+00","2.219686230825620e+00","-1.408100183981340e+00","6.313397163073640e-01"
"-89.50","9.00","1.949853726812310e+00","2.201086762178850e+00","-1.397951565200100e+00","6.497368023153350e-01"
"-89.45","9.00","1.973007507901750e+00","2.182233203670820e+00","-1.387561345945050e+00","6.679999791014410e-01"
"-89.40","9.00","1.995960755957300e+00","2.163127830698780e+00","-1.376931132480660e+00","6.861260928013450e-01"
"-89.35","9.00","2.018710607434350e+00","2.143772953127220e+00","-1.366062572024360e+00","7.041120078062290e-01"
"-89.30","9.00","2.041254226830660e+00","2.124170914941870e+00","-1.354957352545730e+00","7.219546072942929e-01"
"-89.25","9.00","2.063588807110760e+00","2.104324093898140e+00","-1.343617202558760e+00","7.396507937602090e-01"
"-89.20","9.00","2.085711570125610e+00","2.084234901164060e+00","-1.332043890907200e+00","7.571974895421930e-01"
"-89.15","9.00","2.107619767028020e+00","2.063905780957790e+00","-1.320239226543000e+00","7.745916373468650e-01"
"-89.10","9.00","2.129310678683110e+00","2.043339210179830e+00","-1.308205058297920e+00","7.918302007715819e-01"
