"theta [deg]","phi [deg]","re(retheta) [v]","im(retheta) [v]","re(rephi) [v]","im(rephi) [v]"
"-90.00","20.00","1.309537144557330e+00","2.280937718994940e+00","-1.655190830002220e+00","4.565015751418590e-01"
"-89.95","20.00","1.334597258998900e+00","2.267592887174970e+00","-1.648057092114900e+00","4.780480664943780e-01"
"-89.90","20.00","1.359512102387410e+00","2.253963958486460e+00","-1.640643866978080e+00","4.995058318221170e-01"
"-89.85","20.00","1.384278339689700e+00","2.240052599232010e+00","-1.632952119256010e+00","5.208712778751450e-01"
"-89.80","20.00","1.408892655623340e+00","2.225860516227270e+00","-1.624982859542420e+00","5.421408207508021e-01"
"-89.75","20.00","1.433351755164500e+00","2.211389456562210e+00","-1.616737144282490e+00","5.633108864807340e-01"
"-89.70","20.00","1.457652364052830e+00","2.196641207355910e+00","-1.608216075687410e+00","5.843779116173180e-01"
"-89.65","20.00","1.481791229293400e+00","2.181617595504880e+00","-1.599420801641190e+00","6.053383438196230e-01"
"-89.60","20.00","1.505765119655500e+00","2.166320487424780e+00","-1.590352515600170e+00","6.261886424386340e-01"
"-89.55","20.00","1.529570826168290e+00","2.150751788785860e+00","-1.581012456484780e+00","6.469252791017900e-01"
"-89.50","20.00","1.553205162613180e+00","2.134913444241820e+00","-1.571401908563870e+00","6.675447382966260e-01"
"-89.45","20.00","1.576664966012860e+00","2.118807437152490e+00","-1.561522201331470e+00","6.880435179534560e-01"
"-89.40","20.00","1.599947097116850e+00","2.102435789300100e+00","-1.551374709376030e+00","7.084181300270060e-01"
"-89.35","20.00","1.623048440883630e+00","2.085800560599240e+00","-1.540960852242140e+00","7.286651010769190e-01"
"-89.30","20.00","1.645965906959080e+00","2.068903848800750e+00","-1.530282094284740e+00","7.487809728469610e-01"
"-89.25","20.00","1.668696430151250e+00","2.051747789189220e+00","-1.519339944515770e+00","7.687623028429460e-01"
"-89.20","20.00","1.691236970901380e+00","2.034334554274550e+00","-1.508135956443440e+00","7.886056649091140e-01"
"-89.15","20.00","1.713584515751140e+00","2.016666353477270e+00","-1.496671727903890e+00","8.083076498030910e-01"
"-89.10","20.00","1.735736077805790e+00","1.998745432807910e+00","-1.484948900885490e+00","8.278648657691000e-01"
"-89.05","20.00","1.757688697193450e+00","1.980574074540370e+00","-1.472969161345600e+00","8.472739391094610e-01"
"-89.00","20.00","1.779439441520250e+00","1.962154596879320e+00","-1.460734239019960e+00","8.665315147542740e-01"
"-88.95","20.00","1.800985406321320e+00","1.943489353621730e+00","-1.448245907224640e+00","8.856342568291550e-01"
"-88.90","20.00","1.822323715507500e+00","1.924580733812550e+00","-1.435505982650530e+00","9.045788492209120e-01"
