"theta [deg]","phi [deg]","re(retheta) [v]","im(retheta) [v]","re(rephi) [v]","im(rephi) [v]"
"-90.00","38.00","6.760604020847540e-01","1.974053037247070e+00","-1.708688832152420e+00","2.764405147199710e-01"
"-89.95","38.00","6.992575239511140e-01","1.965972403685270e+00","-1.704531469981390e+00","2.987004950004320e-01"
"-89.90","38.00","7.223608008420530e-01","1.957614946758100e+00","-1.700086780589870e+00","3.209144359277550e-01"
"-89.85","38.00","7.453668736922160e-01","1.948981738583450e+00","-1.695355144869570e+00","3.430786722116460e-01"
"-89.80","38.00","7.682723955182020e-01","1.940073892789610e+00","-1.690336990115130e+00","3.651895400445010e-01"
"-89.75","38.00","7.910740319416910e-01","1.930892564381080e+00","-1.685032790051960e+00","3.872433776879200e-01"
"-89.70","38.00","8.137684617109739e-01","1.921438949597720e+00","-1.679443064856680e+00","4.092365260601370e-01"
"-89.65","38.00","8.363523772210210e-01","1.911714285767090e+00","-1.673568381170050e+00","4.311653293243250e-01"
"-89.60","38.00","8.588224850318520e-01","1.901719851150170e+00","-1.667409352102510e+00","4.530261354776930e-01"
"-89.55","38.00","8.811755063852390e-01","1.891456964780380e+00","-1.660966637232090e+00","4.748152969412630e-01"
"-89.50","38.00","9.034081777195651e-01","1.880926986295940e+00","-1.654240942594890e+00","4.965291711502500e-01"
"-89.45","38.00","9.255172511827749e-01","1.870131315765560e+00","-1.647233020668030e+00","5.181641211449030e-01"
"-89.40","38.00","9.474994951433410e-01","1.859071393507610e+00","-1.639943670344970e+00","5.397165161617250e-01"
"-89.35","38.00","9.693516946991850e-01","1.847748699902550e+00","-1.632373736903390e+00","5.611827322250520e-01"
"-89.30","38.00","9.910706521843730e-01","1.836164755198970e+00","-1.624524111965360e+00","5.825591527387380e-01"
"-89.25","38.00","1.012653187673640e+00","1.824321119312900e+00","-1.616395733450050e+00","6.038421690780440e-01"
"-89.20","38.00","1.034096139484500e+00","1.812219391620730e+00","-1.607989585518810e+00","6.250281811813970e-01"
"-89.15","38.00","1.055396364676980e+00","1.799861210745630e+00","-1.599306698512550e+00","6.461135981422000e-01"
"-89.10","38.00","1.076550739550880e+00","1.787248254337370e+00","-1.590348148881720e+00","6.670948388003251e-01"
"-89.05","38.00","1.097556160140330e+00","1.774382238845950e+00","-1.581115059108450e+00","6.879683323333640e-01"
