"theta [deg]","phi [deg]","re(retheta) [v]","im(retheta) [v]","re(rephi) [v]","im(rephi) [v]"
"-90.00","53.00","3.110572494609950e-01","1.617244448984350e+00","-1.649293214017550e+00","-3.110510461055200e-03"
"-89.95","53.00","3.314861888985410e-01","1.611979473791010e+00","-1.648218220783280e+00","1.843928862332090e-02"
"-89.90","53.00","3.518463563259130e-01","1.606458408492740e+00","-1.646864915193050e+00","3.997798971340070e-02"
"-89.85","53.00","3.721345482839210e-01","1.600682054685690e+00","-1.645233271585580e+00","6.150204668303230e-02"
"-89.80","53.00","3.923475700302490e-01","1.594651254219300e+00","-1.643323309075470e+00","8.300791004170650e-02"
"-89.75","53.00","4.124822360505050e-01","1.588366889106920e+00","-1.641135091640140e+00","1.044920274982800e-01"
"-89.70","53.00","4.325353705683020e-01","1.581829881429850e+00","-1.638668728199700e+00","1.259508445262950e-01"
"-89.65","53.00","4.525038080544630e-01","1.575041193234740e+00","-1.635924372689620e+00","1.473808049309810e-01"
"-89.60","53.00","4.723843937351770e-01","1.568001826424500e+00","-1.632902224126290e+00","1.687783514177220e-01"
"-89.55","53.00","4.921739840990630e-01","1.560712822642610e+00","-1.629602526665350e+00","1.901399261620210e-01"
"-89.50","53.00","5.118694474030400e-01","1.553175263150870e+00","-1.626025569652760e+00","2.114619713807690e-01"
"-89.45","53.00","5.314676641768949e-01","1.545390268700700e+00","-1.622171687668640e+00","2.327409299047540e-01"
"-89.40","53.00","5.509655277264860e-01","1.537358999397790e+00","-1.618041260563860e+00","2.539732457523230e-01"
"-89.35","53.00","5.703599446355300e-01","1.529082654560350e+00","-1.613634713489300e+00","2.751553647041560e-01"
"-89.30","53.00","5.896478352657800e-01","1.520562472570800e+00","-1.608952516917780e+00","2.962837348789180e-01"
"-89.25","53.00","6.088261342556680e-01","1.511799730721020e+00","-1.603995186658650e+00","3.173548073098900e-01"
"-89.20","53.00","6.278917910171250e-01","1.502795745051140e+00","-1.598763283865060e+00","3.383650365222510e-01"
"-89.15","53.00","6.468417702307360e-01","1.493551870181860e+00","-1.593257415033820e+00","3.593108811111920e-01"
"-89.10","53.00","6.656730523389101e-01","1.484069499140380e+00","-1.587478231997800e+00","3.801888043205010e-01"
"-89.05","53.00","6.843826340371160e-01","1.474350063179910e+00","-1.581426431911100e+00","4.009952746216790e-01"
"-89.00","53.00","7.029675287630940e-01","1.464395031592790e+00","-1.575102757226550e+00","4.217267662934700e-01"
