"theta [deg]","phi [deg]","re(retheta) [v]","im(retheta) [v]","re(rephi) [v]","im(rephi) [v]"
"-90.00","22.00","1.233834959273520e+00","2.255250118877620e+00","-1.672847067753480e+00","4.472203241652880e-01"
"-89.95","22.00","1.258795616082100e+00","2.242507128997900e+00","-1.665955126003090e+00","4.689902871290020e-01"
"-89.90","22.00","1.283616726253480e+00","2.229479469440190e+00","-1.658781057191150e+00","4.906755688483820e-01"
"-89.85","22.00","1.308294934483900e+00","2.216168740439970e+00","-1.651325765731720e+00","5.122725464396390e-01"
"-89.80","22.00","1.332826904354250e+00","2.202576583079940e+00","-1.643590202286140e+00","5.337776055063560e-01"
"-89.75","22.00","1.357209318842540e+00","2.188704679063330e+00","-1.635575363697040e+00","5.551871407297250e-01"
"-89.70","22.00","1.381438880833430e+00","2.174554750480780e+00","-1.627282292914910e+00","5.764975564583830e-01"
"-89.65","22.00","1.405512313625100e+00","2.160128559570450e+00","-1.618712078917050e+00","5.977052672979100e-01"
"-89.60","22.00","1.429426361433050e+00","2.145427908471770e+00","-1.609865856618930e+00","6.188066986998020e-01"
"-89.55","22.00","1.453177789891010e+00","2.130454638972540e+00","-1.600744806777990e+00","6.397982875498960e-01"
"-89.50","22.00","1.476763386548650e+00","2.115210632249650e+00","-1.591350155889840e+00","6.606764827560880e-01"
"-89.45","22.00","1.500179961366210e+00","2.099697808603390e+00","-1.581683176076910e+00","6.814377458352370e-01"
"-89.40","22.00","1.523424347205780e+00","2.083918127185300e+00","-1.571745184969490e+00","7.020785514992131e-01"
"-89.35","22.00","1.546493400319260e+00","2.067873585719740e+00","-1.561537545579240e+00","7.225953882399589e-01"
"-89.30","22.00","1.569384000832880e+00","2.051566220219150e+00","-1.551061666165120e+00","7.429847589134420e-01"
"-89.25","22.00","1.592093053228230e+00","2.034998104692970e+00","-1.540319000091750e+00","7.632431813224700e-01"
"-89.20","22.00","1.614617486819620e+00","2.018171350850510e+00","-1.529311045680240e+00","7.833671887981430e-01"
"-89.15","22.00","1.636954256227850e+00","2.001088107797460e+00","-1.518039346051480e+00","8.033533307800460e-01"
"-89.10","22.00","1.659100341850120e+00","1.983750561726370e+00","-1.506505488961900e+00","8.231981733948430e-01"
"-89.05","22.00","1.681052750326130e+00","1.966160935601120e+00","-1.494711106631720e+00","8.428983000333560e-01"
"-89.00","22.00","1.702808515000290e+00","1.948321488835210e+00","-1.482657875565700e+00","8.624503119259590e-01"
"-88.95","22.00","1.724364696379840e+00","1.930234516964170e+00","-1.470347516366410e+00","8.818508287161930e-01"
"-88.90","22.00","1.745718382588990e+00","1.911902351312040e+00","-1.457781793540000e+00","9.010964890325081e-01"
"-88.85","22.00","1.766866689818770e+00","1.893327358651920e+00","-1.444962515294570e+00","9.201839510580340e-01"
"-88.80","22.00","1.787806762772700e+00","1.874511940860800e+00","-1.431891533331070e+00","9.391098930982440e-01"
"-88.75","22.00","1.808535775108180e+00","1.855458534568460e+00","-1.418570742626830e+00","9.578710141465500e-01"
"-88.70","22.00","1.829050929873410e+00","1.836169610800820e+00","-1.405002081211610e+00","9.764640344475169e-01"
"-88.65","22.00","1.849349459939830e+00","1.816647674617490e+00","-1.391187529936420e+00","9.948856960577940e-01"
"-88.60","22.00","1.869428628430090e+00","1.796895264743900e+00","-1.377129112234850e+00","1.013132763404530e+00"
"-88.55","22.00","1.889285729141300e+00","1.776914953197670e+00","-1.362828893877250e+00","1.031202023841270e+00"
"-88.50","22.00","1.908918086963660e+00","1.756709344909630e+00","-1.348288982717440e+00","1.049090288201200e+00"
"-88.45","22.00","1.928323058294260e+00","1.736281077339410e+00","-1.333511528432260e+00","1.066794391347600e+00"
"-88.40","22.00","1.947498031446080e+00","1.715632820085650e+00","-1.318498722253940e+00","1.084311192721490e+00"
"-88.35","22.00","1.966440427052040e+00","1.694767274490880e+00","-1.303252796695120e+00","1.101637576886310e+00"
