"theta [deg]","phi [deg]","re(retheta) [v]","im(retheta) [v]","re(rephi) [v]","im(rephi) [v]"
"-90.00","49.00","3.913686385110210e-01","1.719700950229680e+00","-1.668166269607570e+00","7.747981801162980e-02"
"-89.95","49.00","4.126150069220830e-01","1.713892770301450e+00","-1.666287378077390e+00","9.926051024426290e-02"
"-89.90","49.00","4.337885075895100e-01","1.707822127328960e+00","-1.664127318691590e+00","1.210217170365440e-01"
"-89.85","49.00","4.548858868074880e-01","1.701489862002500e+00","-1.661686156735310e+00","1.427598564738350e-01"
"-89.80","49.00","4.759039000531140e-01","1.694896855688360e+00","-1.658964002727560e+00","1.644713442962400e-01"
"-89.75","49.00","4.968393125014850e-01","1.688044030333260e+00","-1.655961012496440e+00","1.861525944683410e-01"
"-89.70","49.00","5.176888995397260e-01","1.680932348362140e+00","-1.652677387247220e+00","2.078000197503690e-01"
"-89.65","49.00","5.384494472800710e-01","1.673562812569330e+00","-1.649113373623070e+00","2.294100322709560e-01"
"-89.60","49.00","5.591177530717940e-01","1.665936466003130e+00","-1.645269263758670e+00","2.509790441011900e-01"
"-89.55","49.00","5.796906260119790e-01","1.658054391843770e+00","-1.641145395326470e+00","2.725034678300200e-01"
"-89.50","49.00","6.001648874549940e-01","1.649917713274800e+00","-1.636742151575630e+00","2.939797171408340e-01"
"-89.45","49.00","6.205373715205940e-01","1.641527593347890e+00","-1.632059961363690e+00","3.154042073891340e-01"
"-89.40","49.00","6.408049256005480e-01","1.632885234841090e+00","-1.627099299180850e+00","3.367733561812220e-01"
"-89.35","49.00","6.609644108637900e-01","1.623991880110510e+00","-1.621860685166920e+00","3.580835839538230e-01"
"-89.30","49.00","6.810127027598480e-01","1.614848810935500e+00","-1.616344685120820e+00","3.793313145544830e-01"
"-89.25","49.00","7.009466915206650e-01","1.605457348357320e+00","-1.610551910502710e+00","4.005129758227680e-01"
"-89.20","49.00","7.207632826605050e-01","1.595818852511320e+00","-1.604483018428740e+00","4.216250001719760e-01"
"-89.15","49.00","7.404593974740939e-01","1.585934722452580e+00","-1.598138711658270e+00","4.426638251715280e-01"
"-89.10","49.00","7.600319735327080e-01","1.575806395975230e+00","-1.591519738573660e+00","4.636258941296760e-01"
"-89.05","49.00","7.794779651782120e-01","1.565435349425190e+00","-1.584626893152660e+00","4.845076566766130e-01"
"-89.00","49.00","7.987943440149960e-01","1.554823097506630e+00","-1.577461014933250e+00","5.053055693478030e-01"
"-88.95","49.00","8.179780993996700e-01","1.543971193081950e+00","-1.570022988970980e+00","5.260160961674960e-01"
"-88.90","49.00","8.370262389284360e-01","1.532881226965500e+00","-1.562313745788860e+00","5.466357092322470e-01"
"-88.85","49.00","8.559357889220820e-01","1.521554827710830e+00","-1.554334261319690e+00","5.671608892944330e-01"
"-88.80","49.00","8.747037949084570e-01","1.509993661391820e+00","-1.546085556840950e+00","5.875881263455590e-01"
"-88.75","49.00","8.933273221024850e-01","1.498199431377370e+00","-1.537568698902030e+00","6.079139201994320e-01"
"-88.70","49.00","9.118034558834180e-01","1.486173878099930e+00","-1.528784799244110e+00","6.281347810748910e-01"
"-88.65","49.00","9.301293022694350e-01","1.473918778817820e+00","-1.519735014712340e+00","6.482472301781600e-01"
"-88.60","49.00","9.483019883893959e-01","1.461435947371330e+00","-1.510420547160590e+00","6.682478002846290e-01"
"-88.55","49.00","9.663186629517290e-01","1.448727233932700e+00","-1.500842643348690e+00","6.881330363200310e-01"
"-88.50","49.00","9.841764967103390e-01","1.435794524750000e+00","-1.491002594831980e+00","7.078994959408840e-01"
"-88.45","49.00","1.001872682927450e+00","1.422639741884870e+00","-1.480901737843540e+00","7.275437501140840e-01"
"-88.40","49.00","1.019404437833310e+00","1.409264842944340e+00","-1.470541453168750e+00","7.470623836955690e-01"
