"theta [deg]","phi [deg]","re(retheta) [v]","im(retheta) [v]","re(rephi) [v]","im(rephi) [v]"
"-90.00","24.00","1.158482979853860e+00","2.227203746189330e+00","-1.687040512842030e+00","4.352011332429010e-01"
"-89.95","24.00","1.183313591858610e+00","2.215071350061610e+00","-1.680417407396560e+00","4.571520316428750e-01"
"-89.90","24.00","1.208010543501010e+00","2.202654109302860e+00","-1.673510062241240e+00","4.790225544553280e-01"
"-89.85","24.00","1.232570464347470e+00","2.189953556028860e+00","-1.666319319140740e+00","5.008090557202810e-01"
"-89.80","24.00","1.256990001960410e+00","2.176971263470590e+00","-1.658846066342630e+00","5.225078970850000e-01"
"-89.75","24.00","1.281265822414350e+00","2.163708845759770e+00","-1.651091238523750e+00","5.441154483964340e-01"
"-89.70","24.00","1.305394610809370e+00","2.150167957707950e+00","-1.643055816728880e+00","5.656280882933910e-01"
"-89.65","24.00","1.329373071781910e+00","2.136350294578910e+00","-1.634740828301900e+00","5.870422047985701e-01"
"-89.60","24.00","1.353197930012820e+00","2.122257591854410e+00","-1.626147346809350e+00","6.083541959102310e-01"
"-89.55","24.00","1.376865930732610e+00","2.107891624993460e+00","-1.617276491956330e+00","6.295604701934731e-01"
"-89.50","24.00","1.400373840223760e+00","2.093254209185060e+00","-1.608129429494830e+00","6.506574473709820e-01"
"-89.45","24.00","1.423718446319960e+00","2.078347199094420e+00","-1.598707371124470e+00","6.716415589131570e-01"
"-89.40","24.00","1.446896558902350e+00","2.063172488602810e+00","-1.589011574385590e+00","6.925092486274950e-01"
"-89.35","24.00","1.469905010392510e+00","2.047732010540910e+00","-1.579043342544790e+00","7.132569732472280e-01"
"-89.30","24.00","1.492740656242190e+00","2.032027736415840e+00","-1.568804024472830e+00","7.338812030189560e-01"
"-89.25","24.00","1.515400375419720e+00","2.016061676131880e+00","-1.558295014514940e+00","7.543784222893450e-01"
"-89.20","24.00","1.537881070892950e+00","1.999835877704880e+00","-1.547517752353620e+00","7.747451300906230e-01"
"-89.15","24.00","1.560179670108720e+00","1.983352426970420e+00","-1.536473722863680e+00","7.949778407249880e-01"
"-89.10","24.00","1.582293125468670e+00","1.966613447285760e+00","-1.525164455959930e+00","8.150730843475680e-01"
"-89.05","24.00","1.604218414801390e+00","1.949621099225730e+00","-1.513591526437140e+00","8.350274075480520e-01"
"-89.00","24.00","1.625952541830810e+00","1.932377580272360e+00","-1.501756553802560e+00","8.548373739307850e-01"
"-88.95","24.00","1.647492536640770e+00","1.914885124498570e+00","-1.489661202100810e+00","8.744995646932689e-01"
"-88.90","24.00","1.668835456135610e+00","1.897146002245780e+00","-1.477307179731300e+00","8.940105792029300e-01"
"-88.85","24.00","1.689978384496800e+00","1.879162519795630e+00","-1.464696239258170e+00","9.133670355721040e-01"
"-88.80","24.00","1.710918433635400e+00","1.860937019035710e+00","-1.451830177212660e+00","9.325655712310590e-01"
"-88.75","24.00","1.731652743640510e+00","1.842471877119450e+00","-1.438710833888110e+00","9.516028434991320e-01"
"-88.70","24.00","1.752178483223360e+00","1.823769506120250e+00","-1.425340093127380e+00","9.704755301536240e-01"
"-88.65","24.00","1.772492850157050e+00","1.804832352679770e+00","-1.411719882102940e+00","9.891803299965830e-01"
"-88.60","24.00","1.792593071712030e+00","1.785662897650640e+00","-1.397852171089550e+00","1.007713963419250e+00"
"-88.55","24.00","1.812476405086980e+00","1.766263655733420e+00","-1.383738973229460e+00","1.026073172964120e+00"
"-88.50","24.00","1.832140137835220e+00","1.746637175107980e+00","-1.369382344290340e+00","1.044254723884510e+00"
"-88.45","24.00","1.851581588286470e+00","1.726786037059450e+00","-1.354784382415830e+00","1.062255404701520e+00"
"-88.40","24.00","1.870798105963890e+00","1.706712855598580e+00","-1.339947227868800e+00","1.080072027758320e+00"
"-88.35","24.00","1.889787071996430e+00","1.686420277076770e+00","-1.324873062767310e+00","1.097701429771650e+00"
"-88.30","24.00","1.908545899526220e+00","1.665910979795750e+00","-1.309564110813340e+00","1.115140472380400e+00"
"-88.25","24.00","1.927072034111220e+00","1.645187673611870e+00","-1.294022637014270e+00","1.132386042691290e+00"
"-88.20","24.00","1.945362954122670e+00","1.624253099535350e+00","-1.278250947397200e+00","1.149435053821370e+00"
"-88.15","24.00","1.963416171137720e+00","1.603110029324200e+00","-1.262251388716130e+00","1.166284445437450e+00"
"-88.10","24.00","1.981229230326740e+00","1.581761265073100e+00","-1.246026348151950e+00","1.182931184292190e+00"
"-88.05","24.00","1.998799710835580e+00","1.560209638797350e+00","-1.229578253005470e+00","1.199372264756860e+00"
"-88.00","24.00","2.016125226162490e+00","1.538458012011670e+00","-1.212909570383260e+00","1.215604709350640e+00"
"-87.95","24.00","2.033203424529790e+00","1.516509275304250e+00","-1.196022806876580e+00","1.231625569266370e+00"
"-87.90","24.00","2.050031989250100e+00","1.494366347905940e+00","-1.178920508233350e+00","1.247431924892700e+00"
"-87.85","24.00","2.066608639087130e+00","1.472032177254650e+00","-1.161605259023120e+00","1.263020886332390e+00"
"-87.80","24.00","2.082931128610960e+00","1.449509738555110e+00","-1.144079682295250e+00","1.278389593916860e+00"
"-87.75","24.00","2.098997248547740e+00","1.426802034333970e+00","-1.126346439230180e+00","1.293535218716900e+00"
"-87.70","24.00","2.114804826123810e+00","1.403912093990390e+00","-1.108408228783920e+00","1.308454963049170e+00"
"-87.65","24.00","2.130351725403970e+00","1.380842973342120e+00","-1.090267787325850e+00","1.323146060978760e+00"
"-87.60","24.00","2.145635847624180e+00","1.357597754167270e+00","-1.071927888269750e+00","1.337605778817510e+00"
"-87.55","24.00","2.160655131518290e+00","1.334179543741650e+00","-1.053391341698240e+00","1.351831415617970e+00"
"-87.50","24.00","2.175407553638960e+00","1.310591474371890e+00","-1.034660993980520e+00","1.365820303663160e+00"
"-87.45","24.00","2.189891128672690e+00","1.286836702924490e+00","-1.015739727383730e+00","1.379569808951640e+00"
"-87.40","24.00","2.204103909748740e+00","1.262918410350630e+00","-9.966304596776590e-01","1.393077331678240e+00"
"-87.35","24.00","2.218043988742140e+00","1.238839801207050e+00","-9.773361437330690e-01","1.406340306710030e+00"
"-87.30","24.00","2.231709496570500e+00","1.214604103172980e+00","-9.578597671136651e-01","1.419356204057560e+00"
"-87.25","24.00","2.245098603484730e+00","1.190214566563220e+00","-9.382043516616730e-01","1.432122529341370e+00"
