"theta [deg]","phi [deg]","re(retheta) [v]","im(retheta) [v]","re(rephi) [v]","im(rephi) [v]"
"-90.00","36.00","7.378394017536840e-01","2.015579247457690e+00","-1.712212939216020e+00","3.066339408717240e-01"
"-89.95","36.00","7.613365250199180e-01","2.006977558269390e+00","-1.707656720797640e+00","3.289318485280320e-01"
"-89.90","36.00","7.847347081445220e-01","1.998097067220500e+00","-1.702812626742310e+00","3.511786214432100e-01"
"-89.85","36.00","8.080305801270270e-01","1.988938904730440e+00","-1.697681102583760e+00","3.733705853701940e-01"
"-89.80","36.00","8.312207827903270e-01","1.979504242799450e+00","-1.692262640407750e+00","3.955040683687730e-01"
"-89.75","36.00","8.543019713043630e-01","1.969794294864470e+00","-1.686557778869400e+00","4.175754013945560e-01"
"-89.70","36.00","8.772708147080840e-01","1.959810315648280e+00","-1.680567103202880e+00","4.395809188887140e-01"
"-89.65","36.00","9.001239964297910e-01","1.949553601001950e+00","-1.674291245223710e+00","4.615169593684700e-01"
"-89.60","36.00","9.228582148056650e-01","1.939025487740590e+00","-1.667730883323510e+00","4.833798660182370e-01"
"-89.55","36.00","9.454701835964820e-01","1.928227353472400e+00","-1.660886742457200e+00","5.051659872812870e-01"
"-89.50","36.00","9.679566325023460e-01","1.917160616421060e+00","-1.653759594122620e+00","5.268716774518970e-01"
"-89.45","36.00","9.903143076753850e-01","1.905826735241500e+00","-1.646350256332680e+00","5.484932972677971e-01"
"-89.40","36.00","1.012539972230310e+00","1.894227208829070e+00","-1.638659593579850e+00","5.700272145028680e-01"
"-89.35","36.00","1.034630406752800e+00","1.882363576122100e+00","-1.630688516793090e+00","5.914698045600530e-01"
"-89.30","36.00","1.056582409805550e+00","1.870237415897880e+00","-1.622437983287150e+00","6.128174510642320e-01"
"-89.25","36.00","1.078392798431960e+00","1.857850346562130e+00","-1.613908996704340e+00","6.340665464551420e-01"
"-89.20","36.00","1.100058408657290e+00","1.845204025931990e+00","-1.605102606948630e+00","6.552134925800540e-01"
"-89.15","36.00","1.121576095987380e+00","1.832300151012430e+00","-1.596019910112120e+00","6.762547012863300e-01"
"-89.10","36.00","1.142942735904570e+00","1.819140457766350e+00","-1.586662048393910e+00","6.971865950135240e-01"
